"BGC","Latitude","Longitude","Elevation","MAT","MCMT","TD","MAP","MSP","DD5","PAS","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","DD5_sp","bFFP","AHM","CMD_sp","DD5_sm","Eref_sm","Eref_sp","MWMT","NFFD","PAS_sp","PAS_wt","SHM","PPT_MJ","PPT_JAS","CMDMax","CMD.total"
"BWBSvk",59.518417059899,-137.694316633333,278.636363636364,3.01010101010101,-6.38535353535354,18.7035353535354,1956.35353535354,632.489898989899,842.712121212121,799.641414141414,-8.15757575757576,-1.25555555555556,7.46969696969697,0.462626262626263,-2.53484848484848,6.35858585858586,15.4338383838384,6.30252525252525,598.454545454545,296.30303030303,327.686868686869,733.888888888889,85.3989898989899,139.186868686869,7.01414141414141,0.444444444444444,596.550505050505,209.979797979798,95.5252525252525,12.3242424242424,180.131313131313,145.131313131313,463.434343434343,20.1333333333333,176.338383838384,456.121212121212,0.358585858585859,1.74747474747475
"BWBSwk1",55.1443690934375,-120.794687833413,1064.48076923077,1.02800480769231,-11.6716346153846,24.7049278846154,727.271634615385,327.686298076923,870.241586538462,336.481971153846,-15.0848557692308,-4.79759615384615,5.98665865384615,-2.66418269230769,-6.08413461538461,6.58798076923077,18.1204326923077,6.140625,187.103365384615,127.260817307692,224.484375,188.419471153846,84.0961538461538,164.618990384615,15.4358173076923,42.9879807692308,653.480769230769,279.8125,121.943509615385,13.0328125,141.355769230769,74.9951923076923,182.088942307692,39.9831730769231,123.450721153846,204.235576923077,17.3413461538462,226.664663461538
"BWBSwk2",56.8894043771493,-122.638940252149,1048.64366515837,0.205882352941176,-13.8911764705882,27.056334841629,574.881221719457,358.309954751131,852.219457013575,198.54185520362,-16.7498868778281,-5.44898190045249,5.82092760180995,-4.23303167420814,-7.53371040723982,6.01493212669683,18.4066742081448,5.35961538461538,85.4977375565611,117.481900452489,249.751131221719,122.12443438914,80.7952488687783,164.238687782805,17.860520361991,28.9558823529412,658.33257918552,279.495475113122,114.571266968326,13.1650452488688,133.269230769231,59.6300904977376,84.341628959276,37.1096153846154,146.558823529412,211.733031674208,9.43552036199095,353.526018099548
"BWBSwk3",59.1251550842857,-124.427825330286,1001.74571428571,-1.32114285714286,-16.8622857142857,29.572,628.922857142857,402.8,757.445714285714,230.385714285714,-19.9097142857143,-7.20571428571429,5.34628571428571,-5.802,-9.66085714285714,5.13342857142857,17.786,3.73942857142857,94.98,126.617142857143,279.977142857143,127.331428571429,62.3142857142857,171.497142857143,13.8291428571429,4.83142857142857,606.794285714286,265.32,78.42,12.7085714285714,121.677142857143,67.3371428571429,94.5828571428571,31.6911428571429,168.548571428571,234.228571428571,0.865714285714286,286.36
"CDFmm",49.0118274815304,-123.728132647799,77.1446540880503,9.50964360587002,2.82075471698113,14.1834381551363,1095.6394129979,193.599580712788,1964.67085953878,51.3605870020964,0.736268343815514,4.17442348008386,11.0006289308176,5.91635220125786,6.18993710691824,13.0513626834382,21.398322851153,13.6264150943396,468.492662473795,201.995807127883,94.0062893081761,331.157232704403,368.719077568134,96.4570230607966,18.1658280922432,51.2138364779874,1032.57651991614,316.93501048218,189.381551362683,17.0046121593291,295.362683438155,5.29769392033543,34.9287211740042,91.4475890985325,79.503144654088,114.0964360587,89.58071278826,284.109014675052
"CMAun",56.1934634721163,-130.681268521247,1619.68614958449,-1.88897506925208,-10.7427700831025,18.4224099722992,3149.14016620499,801.115512465374,305.810526315789,2324.31246537396,-13.5103324099723,-7.27692520775623,2.18357340720222,-4.98894736842105,-6.18016620498615,1.40041551246537,11.1883933518006,2.06398891966759,1082.19556786704,510.017174515235,377.319113573407,1179.59861495845,17.097783933518,176.970637119114,2.97307479224377,0.910526315789474,235.792520775623,194.314127423823,43.7720221606648,7.67891966759003,92.5282548476454,446.3,1021.37977839335,12.1483656509695,219.722991689751,581.4,3.43047091412742,8.51717451523546
"CMAunp",51.0283127681757,-124.948350908033,1766.57432432432,0.412274774774775,-7.02263513513514,16.2945945945946,3023.17792792793,644.281719219219,450.835960960961,1924.11204954955,-10.1807057057057,-5.68618618618619,3.20105105105105,-2.54504504504505,-2.75219594594595,3.5740990990991,12.7264451951952,4.9597972972973,1090.28397147147,589.370683183183,327.960585585586,1015.55292792793,27.158033033033,176.516141141141,3.81366366366366,0.762012012012012,323.576201201201,224.389264264264,68.0347222222222,9.27209084084084,116.759009009009,467.738738738739,903.367867867868,16.354466966967,251.579204204204,392.711336336336,6.77383633633634,12.7376126126126
"CMAwh",52.98685982875,-132.178161275,902.25,3.5125,-1.925,12.8,5277.125,1041.125,610,1758.75,-4.3625,-1.8875,5.5625,1.475,1.4375,5.525,12.975,7.325,1943.125,1079.75,447.5,1806.75,39.125,158.5,2.7,0,406,203.25,103.875,10.8375,182.75,606.75,792.375,10.875,376.625,665.25,0,0
"CWHdm",49.6174844246996,-123.206363987544,236.045053003534,8.7113074204947,1.17217314487633,15.6412544169611,1963.31272084806,425.377208480565,1829.95494699647,166.462897526502,-0.74434628975265,3.43957597173145,10.6197879858657,5.27835689045936,4.6280035335689,12.390371024735,21.2028268551237,12.8710247349823,732.85777385159,417.145759717314,212.85777385159,600.424911660777,331.723498233216,106.113074204947,10.0138692579505,3.00353356890459,1006.22614840989,314.885159010601,183.888692579505,16.8156360424028,274.477915194346,23.530035335689,110.236749116608,41.2637809187279,188.578621908127,236.780035335689,51.9664310954064,108.289752650177
"CWHds1",50.1259949257624,-122.811231308828,420.587479935795,7.17833065810594,-2.0685393258427,18.6017656500803,1538.88924558587,322.409309791332,1629.8378812199,295.727126805778,-4.06083467094703,1.69181380417335,9.35794542536116,3.22182985553772,1.84012841091493,11.8032102728732,21.8630818619583,11.6982343499197,588.972712680578,289.154093097913,168.096308186196,492.690208667737,274.396468699839,123.499197431782,12.1478330658106,30.4237560192616,978.524879614767,336.825040128411,184.918138041734,16.5288924558587,231.162118780096,32.4606741573034,210.362760834671,56.3593900481541,123.752808988764,198.640449438202,71.0545746388443,203.192616372392
"CWHds2",52.2670094283333,-126.148594205556,491.30303030303,5.53939393939394,-5.02323232323232,20.3631313131313,1139.61111111111,262.353535353535,1385.38383838384,369.934343434343,-7.77171717171717,-0.442424242424242,7.70858585858586,1.13131313131313,0.214646464646465,11.8373737373737,21.3030303030303,10.3393939393939,401.191919191919,174.782828282828,128.782828282828,434.858585858586,229.338383838384,142.767676767677,14.4505050505051,67.2929292929293,876.69696969697,331.19696969697,181.919191919192,15.3414141414141,192.616161616162,39.5858585858586,252.393939393939,62.0424242424242,81.4292929292929,180.90404040404,80.0050505050505,270.510101010101
"CWHmm1",49.4386969420222,-125.050054486981,484.698060941828,7.10803324099723,-0.0686980609418283,15.4559556786704,2694.80609418283,424.470914127424,1438.98337950139,384.160664819945,-1.9196675900277,1.46481994459834,8.82797783933518,3.94487534626039,2.95041551246537,10.4498614958449,19.797783933518,11.3559556786704,1110.16897506925,531.853185595568,204.567867036011,848.141274238227,210.202216066482,127.853185595568,6.92797783933518,5.398891966759,859.149584487535,306.124653739612,171.739612188366,15.3864265927978,245.216066481994,71.7728531855956,240.387811634349,38.4257617728532,181.393351800554,243.060941828255,55.5623268698061,111.941828254848
"CWHmm2",49.2677773749911,-124.753644836364,780.356506238859,5.84866310160428,-1.10766488413547,15.3787878787879,2742.42959001783,401.188948306595,1173.8128342246,629.96256684492,-3.1126559714795,0.204812834224599,7.92834224598931,3.04224598930481,1.94670231729055,8.55757575757576,18.1490196078431,10.0614973262032,1164.66488413547,538.82174688057,191.470588235294,847.483065953654,134.5311942959,137.622103386809,6.0397504456328,1.85026737967914,743.044563279857,284.067736185383,154.096256684492,14.2693404634581,221.140819964349,151.666666666667,366.194295900178,37.5285204991087,171.055258467023,230.126559714795,51.2085561497326,98.7682709447415
"CWHms1",50.0304460025555,-122.617139081331,949.615914307575,4.75072685539403,-4.19816373374139,18.4350420811018,1762.32670237184,371.580719204285,1134.88140780413,632.944912012242,-6.65271614384086,-1.07498087222647,7.15646518745218,0.893726090283091,0.000841622035195104,8.94483550114767,19.2169854628921,9.51897475133894,674.838561591431,339.837031369549,195.821729150727,551.840091813313,132.541698546289,147.792654934966,9.22945677123183,15.3932670237184,756.899770466718,307.215761285386,153.827084927314,14.2342769701607,184.905891354246,116.733741392502,394.480489671002,42.8744452945677,148.858454475899,222.758990053558,51.6350420811018,134.428462127008
"CWHms2",52.1330134636071,-126.787386542143,297.964285714286,6.59535714285714,-1.74142857142857,16.5825,2363.23571428571,501.596428571429,1382.95357142857,434.753571428571,-3.53785714285714,1.54892857142857,8.96785714285714,3.48535714285714,1.95571428571429,10.985,19.1010714285714,10.2660714285714,849.496428571429,425.553571428571,248.928571428571,839.260714285714,229.778571428571,125.460714285714,7.41464285714286,9.85357142857143,832.957142857143,282.453571428571,169.182142857143,14.8392857142857,234.178571428571,52.8,296.460714285714,31.2321428571429,169.757142857143,331.810714285714,28.2964285714286,65.0285714285714
"CWHvh1",50.3314596555938,-127.225847805882,160.42064372919,8.17591564927858,2.87258601553829,11.442064372919,3280.47613762486,704.908990011099,1508.61820199778,182.179800221976,0.659489456159822,3.10133185349612,9.4488346281909,5.49988901220866,5.96836847946726,10.9628190899001,17.4172031076582,12.3523862375139,1189.53163152053,687.147613762486,345.991120976693,1057.83018867925,251.041065482797,106.736958934517,5.80976692563818,0,777.630410654828,250.721420643729,162.289678135405,14.3126526082131,287.30410654828,42.480577136515,97.8745837957825,21.2862375138735,294.159822419534,410.758046614872,6.92563817980022,7.36182019977802
"CWHvh2",53.0384900691653,-129.133067887237,194.783630470016,6.64457050243112,-0.260737439222042,14.1584278768233,3865.85453808752,1028.37074554295,1262.63330632091,542.431118314425,-1.86973257698541,1.79635332252836,9.19939222042139,4.42013776337115,3.06491085899514,9.62111021069692,16.6591977309562,10.2637358184765,1208.62398703404,819.369124797407,506.542949756888,1331.32495948136,183.220016207455,121.861831442464,4.5780794165316,0,733.14829821718,231.286061588331,146.471636952998,13.8982982171799,251.92868719611,115.233792544571,315.376823338736,14.1112236628849,396.877633711507,631.493517017828,0.0113452188006483,0.0158022690437601
"CWHvh3",53.2742852786347,-132.360434672216,219.043113772455,6.54239520958084,0.957844311377245,12.6059880239521,3241.15449101796,711.420359281437,1157.46586826347,379.360479041916,-0.729221556886228,1.77844311377246,8.66479041916168,4.67305389221557,3.53832335329341,8.45461077844311,15.7549700598802,10.197245508982,1107.63233532934,667.803592814371,320.334131736527,1145.36886227545,143.249101796407,122.02994011976,5.52646706586826,0,668.530538922156,219.34251497006,131.450299401198,13.5632335329341,260.680239520958,113.994011976048,187.105389221557,20.1882634730539,253.316167664671,458.087425149701,2.46347305389222,2.54251497005988
"CWHvm1",50.8475622733807,-126.502529944325,292.563248730964,7.31325888324873,0.183939086294416,14.9195126903553,3309.66010152284,700.779492385787,1460.95269035533,418.716751269036,-1.63813197969543,2.08077157360406,9.2711269035533,4.41153299492386,3.42164467005076,10.6561015228426,18.9986395939086,11.3041827411168,1199.01502538071,677.806091370558,337.074720812183,1095.76385786802,229.002030456853,119.90192893401,5.7076345177665,0.482639593908629,842.335634517766,281.859492385787,165.55269035533,15.102578680203,255.827817258883,74.4308629441624,262.533807106599,24.1090152284264,288.273705583756,412.512081218274,19.7394923857868,30.3528934010152
"CWHvm2",51.25238456909,-126.412534210608,704.391315652626,5.27945917836713,-2.29160166406656,15.9560842433697,3656.47243889756,789.25611024441,1089.39937597504,944.220748829953,-4.40759230369215,-0.167420696827873,7.6869994799792,2.42771710868435,1.35517420696828,8.58426937077483,17.4741029641186,9.28010920436818,1302.78211128445,748.55018200728,378.338013520541,1226.78627145086,128.610244409776,139.824232969319,4.52113884555382,0.061882475299012,701.79355174207,267.808372334893,148.995579823193,13.6648205928237,208.919656786271,215.356734269371,542.486479459178,19.3121424856994,320.089443577743,469.160686427457,10.2646905876235,14.8811752470099
"CWHwh1",53.5788208434924,-132.138071330725,114.998091603053,7.00496183206107,1.19828244274809,12.8685114503817,2163.7356870229,471.267175572519,1263.19561068702,206.065839694656,-0.492270992366412,2.08263358778626,8.99751908396946,4.8344465648855,4.05200381679389,9.19570610687023,16.6009541984733,10.7665076335878,754.288167938931,433.892175572519,217.809160305344,757.739503816794,167.568702290076,119.81106870229,8.53139312977099,0,721.799618320611,230.56965648855,137.649809160305,14.0677480916031,266.171755725191,54.4179389312977,108.907442748092,31.1131679389313,172.062022900763,299.166030534351,20.4751908396947,28.9026717557252
"CWHwh2",53.296707757,-132.220722202941,455.652941176471,5.31235294117647,-0.230588235294118,12.8988235294118,3384.28235294118,663.552941176471,917.688235294118,639.6,-1.96588235294118,0.578235294117647,7.61941176470588,3.58470588235294,2.28235294117647,6.97764705882353,14.8147058823529,8.59470588235294,1224.30588235294,688.470588235294,298.135294117647,1173.37647058824,89.0941176470588,135.205882352941,4.76941176470588,0,578.111764705882,213.741176470588,122.235294117647,12.6658823529412,234.682352941176,207.370588235294,305.352941176471,19.9876470588235,239.152941176471,424.458823529412,5.32941176470588,5.35882352941176
"CWHwm",56.7283705334714,-131.439460922429,288.03,3.53642857142857,-7.478,20.7914285714286,1931.01285714286,534.358571428571,1011.66,787.51,-8.79014285714286,-1.00057142857143,7.37328571428571,0.758142857142857,-2.95628571428571,8.36071428571429,17.6854285714286,6.85914285714286,627.568571428571,320.635714285714,243.728571428571,739.08,131.802857142857,141.302857142857,7.72242857142857,6.11,696.21,256.81,126.661428571429,13.3155714285714,183.354285714286,122.75,489.094285714286,26.9111428571429,144.078571428571,390.302857142857,24.18,61.3785714285714
"CWHws1",54.6091971862934,-128.783968412776,249.498422712934,5.61719242902208,-4.79400630914826,20.2214511041009,1537.97318611987,355.219242902208,1353.17665615142,468.656151419558,-6.03296529968454,0.507570977917981,8.93880126182965,2.52492113564669,-0.692744479495268,10.4616719242902,20.1369085173502,9.08296529968454,560.208201892744,229.244479495268,174.345425867508,574.175078864353,200.837539432177,135.794952681388,10.8479495268139,33.4290220820189,879.703470031546,292.623028391167,161.714511041009,15.4233438485804,209.378548895899,44.4258675078864,335.641955835962,46.2069400630915,106.141955835962,249.070977917981,50.8249211356467,155.5
"CWHws2",53.8513721749676,-127.799214603717,703.680825958702,3.50365781710914,-6.63445427728614,19.8172861356932,1657.22890855457,403.2401179941,974.587020648967,702.041887905605,-8.80430678466077,-1.94955752212389,6.49469026548673,0.0158702064896755,-1.97120943952802,8.51339233038348,18.098820058997,7.62495575221239,571.728613569322,266.47610619469,202.871386430678,616.152802359882,114.286135693215,154.247787610619,9.43233038348083,21.470796460177,675.679646017699,279.983480825959,136.086725663717,13.1843067846608,169.174631268437,109.367551622419,428.872566371681,36.1650147492625,129.701474926254,273.561651917404,39.9286135693215,114.495575221239
"CWHxm1",49.3451295930572,-123.959542733136,148.881656804734,8.96646942800789,1.79526627218935,15.0767258382643,1496.7090729783,275.355029585799,1863.06015779093,102.134122287968,-0.185700197238659,3.51834319526627,10.5442800788955,5.30384615384615,5.17909270216963,12.6871794871795,21.4997041420118,13.1765285996055,608.874753451676,292.366863905325,136.841222879684,458.629191321499,339.222879684418,106.187376725838,12.943392504931,24.396449704142,1016.516765286,322.252465483235,188.143984220907,16.8729783037475,280.46449704142,12.2919132149901,68.8984220907298,64.0215976331361,116.007889546351,159.379684418146,77.5650887573965,211.687376725838
"CWHxm2",49.548171571177,-125.108673143907,319.45409015025,7.83288814691152,0.63873121869783,15.4004173622705,2206.84557595993,348.430717863105,1602.88647746244,252.107679465776,-1.15943238731219,2.24307178631052,9.40175292153589,4.43631051752922,3.66168614357262,11.3636060100167,20.6547579298831,12.0626878130217,908.689482470785,429.28714524207,167.582637729549,701.289649415693,258.76878130217,120.229549248748,8.54724540901502,10.7979966611018,925.154424040067,316.413188647746,178.642737896494,16.0393155258765,259.874791318865,40.7362270450751,161.829716193656,48.6573455759599,144.705342237062,203.702003338898,68.6452420701169,160.280467445743
"ESSFdc1",49.6896405182864,-118.488993961893,1765.64194373402,1.59539641943734,-8.22404092071611,20.6754475703325,995.953964194373,320.69820971867,764.800511508951,567.181585677749,-10.8442455242967,-4.16342710997442,5.61099744245524,-1.98618925831202,-3.97851662404092,5.3997442455243,16.8286445012788,5.88158567774936,334.782608695652,213.795396419437,189.687979539642,257.716112531969,54.1150895140665,165.598465473146,11.7401534526854,3.64450127877238,580.608695652174,278.595907928389,105.526854219949,12.4506393861893,140.340153452685,140.879795396419,303.375959079284,39.3040920716113,141.79283887468,178.951406649616,47.9181585677749,94.462915601023
"ESSFdc2",49.7479058161795,-119.981500002714,1664.29645093946,1.87432150313152,-7.69665970772443,19.8350730688935,885.367432150313,259.745302713987,756.150313152401,497.935281837161,-10.6048016701461,-4.11169102296451,5.02254697286013,-2.04530271398747,-3.11649269311065,6.12693110647182,17.0217118997912,6.70041753653445,318.60751565762,181.881002087683,151.39248434238,233.469728601253,56.901878914405,169.805845511482,13.878496868476,19.2171189979123,561.089770354906,286.152400835073,114.258872651357,12.139248434238,137.977035490605,114.634655532359,277.987473903967,49.1668058455115,114.01878914405,145.716075156576,59.1732776617954,189.651356993737
"ESSFdc3",51.2363351774038,-120.096048238462,1574.46794871795,1.56794871794872,-8.96666666666667,21.0445512820513,715.230769230769,288.958333333333,768.987179487179,362.346153846154,-11.963141025641,-4.20128205128205,5.17179487179487,-2.45416666666667,-3.95769230769231,6.42564102564103,17.2166666666667,6.29487179487179,220.910256410256,140.102564102564,182.842948717949,171.326923076923,67.7916666666667,166.310897435897,16.6137820512821,27.9455128205128,574.060897435897,283.217948717949,119.333333333333,12.0788461538462,136.923076923077,80.9903846153846,204.397435897436,42.5371794871795,112.967948717949,176,41.7211538461538,243.246794871795
"ESSFdcp",50.242484932,-119.597380544,2083.16,-0.284,-9.224,19.092,1080.64,324.72,457.96,717.6,-11.724,-5.976,3.656,-3.356,-5.356,2.868,13.616,3.948,380.12,218.84,199.32,282.28,22.68,177.8,9.132,0.96,357.12,237.56,61.12,9.864,115.72,179.76,351.36,31.228,137.28,187.36,28.84,57.64
"ESSFdcw",49.8295053742105,-118.872314674342,2004.34868421053,0.327631578947368,-8.91973684210526,19.7717105263158,1051.55263157895,337.263157894737,559.513157894737,666.513157894737,-11.4131578947368,-5.33815789473684,4.44144736842105,-2.83026315789474,-4.98355263157895,3.53092105263158,14.7657894736842,4.45394736842105,357.611842105263,224.914473684211,199.078947368421,269.940789473684,29.0263157894737,172.881578947368,9.99013157894737,1.59868421052632,437.592105263158,252.059210526316,63.8421052631579,10.8473684210526,125.019736842105,174.730263157895,332.072368421053,33.2013157894737,149.322368421053,187.901315789474,35.9671052631579,64.7960526315789
"ESSFdk1",49.5067059616667,-115.183598676115,1800.38845144357,1.17020997375328,-9.78162729658793,22.4074803149606,1021.38845144357,350.531496062992,772.666666666667,598.997375328084,-12.1,-4.17257217847769,5.6507874015748,-2.58136482939633,-5.15774278215223,4.98910761154856,17.1573490813648,5.58110236220472,336.074803149606,238.997375328084,204.313648293963,241.994750656168,55.9396325459318,164.816272965879,11.7199475065617,4.62073490813648,596.982939632546,284.803149606299,99.0170603674541,12.6237532808399,137.582677165354,157.292650918635,316.451443569554,37.7561679790026,177.173228346457,173.40157480315,48.6509186351706,128.979002624672
"ESSFdk2",50.4909459238057,-115.783891202935,1820.75910931174,0.403846153846154,-11.0346153846154,22.8936234817814,906.55971659919,371.672064777328,689.352226720648,503.515182186235,-13.865991902834,-5.16244939271255,4.66002024291498,-3.86831983805668,-5.75485829959514,5.19038461538462,16.9588056680162,5.07004048582996,266.400809716599,187.786437246964,237.247975708502,215.141700404858,51.1447368421053,172.215587044534,11.9742914979757,9.03441295546559,540.797570850202,285.330971659919,94.4605263157895,11.8588056680162,123.808704453441,124.92004048583,257.196356275304,33.5134615384615,159.437246963563,212.227732793522,31.2378542510121,134.431174089069
"ESSFdkp",50.3988765040807,-115.725690297309,2334.02914798206,-1.74529147982063,-11.7177130044843,20.9782511210762,1170.17937219731,452.100896860987,382.105381165919,785.204035874439,-14.3760089686099,-7.11591928251121,3.32130044843049,-4.97533632286996,-7.23968609865471,1.48071748878924,12.8446188340807,2.10291479820628,352.468609865471,250.004484304933,284.410313901345,283.298206278027,16.8811659192825,178.094170403587,7.36053811659193,0.307174887892377,315.692825112108,227.295964125561,56.6165919282511,9.25829596412556,103.300448430493,212.558295964126,344.125560538117,21.6887892376682,197.724215246637,254.37668161435,7.91031390134529,25.3789237668161
"ESSFdkw",50.2189019204491,-115.57110279432,2137.04755614267,-0.781770145310436,-11.2434610303831,21.6589167767503,1082.77807133421,423.686922060766,501.56142668428,679.933949801849,-13.8051519154557,-6.16354029062087,4.08058124174373,-4.23527080581242,-6.64848084544254,2.75389696169089,14.4546895640687,3.31730515191546,326.614266842801,235.101717305152,264.104359313078,256.923381770145,25.217965653897,175.101717305152,8.90290620871863,1.06076618229855,407.688243064729,248.599735799207,61.7939233817701,10.4140026420079,114.529722589168,186.371202113606,316.656538969617,26.0593130779392,191.064729194188,232.58784676354,17.0977542932629,51.6063408190225
