"BGC","Latitude","Longitude","Elevation","MAT","MCMT","TD","MAP","MSP","DD5","PAS","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","DD5_sp","bFFP","AHM","CMD_sp","DD5_sm","Eref_sm","Eref_sp","MWMT","NFFD","PAS_sp","PAS_wt","SHM","PPT_MJ","PPT_JAS","CMDMax","CMD.total"
"BWBSvk",59.518417059899,-137.694316633333,278.636363636364,3.95516273849607,-3.89511784511784,16.5124579124579,1763.58585858586,572.959034792368,936.182379349046,598.611672278339,-5.59051627384961,-0.619360269360269,8.60959595959596,1.69023569023569,-0.92351290684624,6.54876543209877,15.3544893378227,6.57805836139169,562.763187429854,261.701459034792,296.77721661055,642.343434343434,107.605499438833,131.172278338945,8.3341189674523,4.97755331088664,645.787317620651,196.643658810325,96.9034792368126,12.6174523007856,198.682379349046,130.524691358025,327.365881032548,22.9388327721661,142.161616161616,430.767676767677,0.47979797979798,13.0695847362514
"BWBSwk1",55.1443690934375,-120.794687833413,1064.48076923077,1.93388087606838,-9.00069444444444,22.2706730769231,621.453926282051,291.261485042735,891.390090811966,248.288461538462,-12.0608974358974,-4.12086004273504,5.72837873931624,-2.11899038461538,-3.82562767094017,6.98910256410256,18.5370993589744,6.35137553418803,122.406650641026,123.956196581197,201.549278846154,173.539396367521,96.9285523504274,163.280448717949,19.4933894230769,48.873530982906,660.152377136752,288.123798076923,125.657852564103,13.2677617521368,143.672275641026,69.407719017094,111.403846153846,45.8025240384615,112.980368589744,178.29500534188,23.7630876068376,342.829326923077
"BWBSwk2",56.8894043771493,-122.638940252149,1048.64366515837,1.40413524384113,-10.4075917546506,23.5084338863751,624.868903971845,372.177727501257,856.286701860231,207.339994972348,-13.3294997486174,-4.03422574157868,5.28677727501257,-2.98878833584716,-4.95555555555555,7.1433257918552,18.4763071895425,5.63538210155857,94.7515082956259,132.168426344897,265.928230266466,132.006913021619,104.228129713424,162.048516842635,18.7379839115133,36.2450980392157,635.726244343891,284.044117647059,124.608597285068,13.1003896430367,137.556812468577,61.6667923579688,90.0785570638512,36.1692182001006,163.615887380593,208.605580693816,14.7124183006536,348.913273001508
"BWBSwk3",59.1251550842857,-124.427825330286,1001.74571428571,-0.232857142857143,-14.2319682539683,27.7585079365079,651.879365079365,419.586666666667,860.352380952381,224.12126984127,-17.5738095238095,-6.73907936507937,6.22806349206349,-4.80412698412698,-7.61577777777778,5.77650793650794,18.3406666666667,4.50231746031746,99.9831746031746,123.951428571429,298.940317460317,128.969206349206,82.7288888888889,166.799682539683,15.0984444444444,20.9063492063492,673.351746031746,268.402857142857,102.585079365079,13.5274285714286,130.610793650794,62.2380952380952,98.7606349206349,32.6375873015873,189.442857142857,230.175555555556,3.7047619047619,303.672063492064
"CDFmm",49.0118274815304,-123.728132647799,77.1446540880503,10.2872583275099,3.77120894479385,14.3938504542278,1067.73841136734,182.027719543443,2181.19240624272,34.8178430002329,1.66100628930818,5.24397856976473,12.0436990449569,6.80218961099464,6.90922431865828,13.4716049382716,22.1819706498952,13.9978569764733,421.537619380387,218.826694619147,76.9489867225716,350.43605870021,427.253668763103,79.3603540647566,19.4174470067552,52.7528534824132,1116.30375029117,321.32238527836,188.380153738644,18.1652224551596,311.286745865362,4.06452364314,22.1059864896343,103.60642907058,75.1372000931749,106.95154903331,100.170743070114,302.344980200326
"CMAun",56.1934634721163,-130.681268521247,1619.68614958449,-0.776183441058787,-8.60754078177901,16.9413850415512,2997.9676208064,852.668144044321,373.401939058172,2000.99929208987,-11.0255709449061,-6.07430901815943,3.57395198522622,-3.69992305324715,-4.64269005847953,1.89136965220068,11.3855555555556,2.37876269621422,970.793197907048,501.871406586642,392.326869806094,1132.97633117882,27.2038165589412,167.456848261003,3.57715297014466,1.54201292705448,283.196891351185,187.033887349954,54.7520160049246,8.33331178824254,115.252539242844,418.356509695291,847.166051092644,12.5479132040628,212.418744228994,640.239612188366,3.35863342566944,9.63111726685134
"CMAunp",51.0283127681757,-124.948350908033,1766.57432432432,1.46911286286286,-5.15936144477811,15.0133070570571,2778.54412746079,600.548048048048,518.655968468468,1526.0496329663,-7.54767475809143,-4.08596721721722,4.26784701368035,-1.1524024024024,-1.45596429763096,3.9003044711378,12.7742972138805,5.05308433433433,913.281865198532,598.411286286286,277.746350517184,989.102164664665,39.6698990657324,164.329350183517,4.61318818818819,1.42073323323323,366.727268935602,216.969678011345,78.0156197864531,9.85445862529196,140.501960293627,442.510114280948,624.83462629296,19.0239531197865,228.733879713046,371.813605271939,15.1009134134134,26.651026026026
"CMAwh",52.98685982875,-132.178161275,902.25,4.65,0.0125,11.5833333333333,3806.875,805.722222222222,736.888888888889,822.763888888889,-2.21111111111111,-0.581944444444444,6.84027777777778,3.00694444444444,3.27777777777778,5.65833333333333,13.2083333333333,7.98472222222222,1385.43055555556,741.555555555556,372.583333333333,1307.41666666667,56.2083333333333,140.5,4.02222222222222,0,470.263888888889,193.527777777778,111.263888888889,11.5916666666667,218.569444444444,348.388888888889,309.097222222222,14.7541666666667,275.097222222222,530.736111111111,0,0
"CWHdm",49.6174844246996,-123.206363987544,236.045053003534,9.59464075382803,2.45613466823714,15.4682469572046,1922.78641539066,398.853062426384,2039.7739497448,104.690714566156,0.871829603455045,4.6418433451119,11.5979485669415,6.3633097762073,5.40606595995289,12.8767667844523,21.8982332155477,13.1031311346682,650.660679230467,463.069297212407,178.617785630153,630.436788378484,392.193855516294,88.1742245779348,10.7106595995289,4.91205339615234,1083.30732234001,318.475461327051,183.744405182568,17.9248527679623,299.037985865724,18.1332940714566,61.6388888888889,46.9962603062426,186.825284648606,211.999803690616,75.0334707499018,147.933451118963
"CWHds1",50.1259949257624,-122.811231308828,420.587479935795,8.2864455145354,-0.216996611378634,17.7151417870519,1462.13108614232,296.367754592474,1811.6836097735,162.882468343142,-1.36488318173711,3.23554485464598,10.2996789727127,4.57806313536651,3.04100231853041,12.3832887462101,22.2419118958445,11.8693062243624,500.498662386303,319.916889602283,138.100945247013,503.627608346709,338.107365792759,107.893347601213,13.7910469056536,34.0324594257179,1039.39432851792,335.73265560906,185.858034599608,17.4985197075085,264.910290708044,22.6741573033708,103.350098091671,65.4106295701801,124.483859461388,171.869448903157,88.378633850544,236.655787408596
"CWHds2",52.2670094283333,-126.148594205556,491.30303030303,6.66936026936027,-2.93237934904602,19.3255331088664,1029.98260381594,254.726150392817,1574.27104377104,240.295735129068,-5.61913580246914,0.88641975308642,9.18518518518519,2.36475869809203,1.7320987654321,12.1476992143659,21.8313692480359,10.8278338945006,325.23063973064,167.800224466891,113.740740740741,423.233445566779,280.451178451178,128.240179573513,17.137822671156,72.6627384960718,968.722222222222,329.040965207632,182.774410774411,16.3889450056117,215.326038159371,31.4090909090909,150.805836139169,68.8250280583614,69.1964085297419,185.489898989899,82.8333333333333,290.859708193042
"CWHmm1",49.4386969420222,-125.050054486981,484.698060941828,7.83031702062173,0.935303170206217,15.2159125884888,2601.2945521699,392.129270544783,1588.06986765158,269.977223761157,-0.671806709756848,2.63025546321945,9.6767620806402,4.9093567251462,3.70917205293937,10.6963681132656,20.2362880886427,11.4733148661127,1000.79347491536,567.376423514928,165.330871037242,867.788550323176,253.466297322253,112.795629424438,7.4254539858418,8.99661434287473,919.064943059403,306.322868574946,168.551862111419,16.1531240381656,268.194829178209,58.7476146506617,154.322560787935,43.4788858110188,162.093875038473,230.021237303786,74.176054170514,152.253000923361
"CWHmm2",49.2677773749911,-124.753644836364,780.356506238859,6.61513170924936,-0.0748068924539513,15.185541691424,2616.2045949693,365.523073876015,1320.3771043771,458.179639532581,-1.95775401069519,1.38526440879382,8.8712220241632,4.01152703505645,2.72495543672014,8.85151515151515,18.7189146365617,10.3096454743514,1035.77183600713,570.663695781343,151.554565260448,858.161418102595,172.098831451773,123.416320063379,6.64268171915231,5.37254901960784,812.19944543474,285.752426223014,152.171519112696,15.1099227569816,243.433749257279,128.7880768469,241.717765894236,43.5297484650426,151.093285799168,214.424044365221,70.1923153099624,141.472370766488
"CWHms1",50.0304460025555,-122.617139081331,949.615914307574,5.87296608008161,-2.44681628836181,17.7092238374564,1669.42370143671,339.633426846893,1280.29788319306,411.712063249171,-3.99514579614044,0.478916942956729,8.16931905126243,2.27875541953583,1.17892544418941,9.52821559126073,19.6435433137805,9.70462467057723,568.629941341494,375.108475728981,161.081271784409,564.587010116467,178.98835331123,134.103630026354,10.6299838476579,18.3556065629516,823.227067924849,306.794185156848,163.253166709173,15.2620079911587,215.071920428462,95.5538553090198,224.233868910992,50.8926889398963,149.516959959194,190.113746493242,72.0929184731786,171.579614044036
"CWHms2",52.1330134636071,-126.787386542143,297.964285714286,7.7290873015873,0.180555555555556,15.6965476190476,2157.7130952381,491.127380952381,1600.8380952381,243.07380952381,-1.46511904761905,3.06809523809524,10.4567857142857,4.79269841269841,3.3734126984127,11.308373015873,19.6034126984127,10.6937301587302,694.270238095238,409.631746031746,231.122222222222,822.706349206349,290.002777777778,105.987301587302,8.67123015873016,16.4230158730159,924.94246031746,276.528174603175,164.812301587302,15.878253968254,263.354365079365,38.5075396825397,142.934523809524,34.3403174603175,142.836111111111,348.250793650794,27.8563492063492,82.0515873015873
"CWHvh1",50.3314596555938,-127.225847805882,160.42064372919,8.92524355654211,4.08158835861389,10.7601430509311,2945.87199408065,610.559995067209,1680.62695770132,109.43001603157,2.14158342582316,4.39913676162289,10.3889752127266,6.6608706375632,6.82387470711555,11.021568627451,17.5017141447774,12.4697126649402,1004.16635836725,647.688124306326,292.648292021211,1001.35725736836,296.605870020964,79.9028240226908,6.70535207793809,0.591441608089777,823.900110987791,240.775188062646,153.406215316315,14.8421260328031,311.41127142681,29.4544333456653,50.1900357627328,25.1840547539771,227.668269823653,382.871500801579,17.0123319768159,19.8025650511777
"CWHvh2",53.0384900691653,-129.133067887237,194.783630470016,7.75158923104628,2.06225463713308,12.669201332613,3520.24221141725,971.753646677472,1474.39456149829,303.454529083378,0.0884882045741041,3.27222672429317,10.4997929047362,5.67684134701963,4.6928327030434,9.88155951737799,17.0835089141005,10.8151854853232,1027.37646317306,767.488654781199,490.477309562399,1234.89631730596,236.834909058167,96.94201332613,5.40957590491626,0,810.71006663065,223.083963623267,139.670313344138,14.7317936250675,281.451107509454,84.2161894471457,146.061948496308,16.0075634792004,336.74140104448,635.010895011705,0.121510895011705,0.127723752926346
"CWHvh3",53.2742852786347,-132.360434672216,219.043113772455,7.63149700598802,2.91156353958749,11.3031669993347,2451.22129075183,588.446706586826,1358.66959414504,164.236593479707,1.39950765136394,3.00718562874252,9.84852960745176,6.15290751829674,5.2773120425815,8.59902860944777,15.8921490352628,10.8640718562874,812.533466400532,484.076912840985,284.741982701264,869.865868263473,179.529075182967,96.5781769793746,7.64054557551563,0,727.769793745842,206.898336660013,123.935728542914,14.2126147704591,294.040984697272,61.6532268795742,65.7530272787758,24.9906986027944,197.484763805722,390.979241516966,3.34091816367265,3.60971390552229
"CWHvm1",50.8475622733807,-126.502529944325,292.563248730964,8.17980823463057,1.68398646362098,14.1203474337281,3123.0809926678,657.59733784546,1630.62053017484,258.879368302312,0.0600203045685279,3.3954404963339,10.2864861816131,5.5595668358714,4.50954089114495,10.8555284827975,19.2777236322617,11.4916864072194,1048.97529610829,689.371844331641,299.242278623801,1085.48446700508,277.252611393119,99.676119571348,6.33307388606881,1.69868020304569,902.177980823463,276.331483361534,160.014280879865,15.8045414551607,282.315172024817,59.215002820079,139.900056401579,26.9788697123519,250.199458544839,407.391426959955,32.144027072758,50.7106824591089
"CWHvm2",51.25238456909,-126.412534210608,704.391315652626,6.22149130409661,-0.636453458138326,15.047787022592,3446.52264979488,750.262754954643,1234.46414745479,625.643930201653,-2.52552435430751,1.20181429479401,8.77859247703241,3.63085456751603,2.52030681227249,8.85158895244699,17.8147021436413,9.4996879875195,1132.18911423124,762.692205465996,341.204541514994,1210.43843531519,169.384324261859,123.1321430635,5.0761657132952,0.562806956722713,766.720431039464,263.343647079217,147.051539839371,14.4109984399376,236.843358178772,178.068527185532,309.300803143237,21.5813774773213,284.116080198763,466.145374703877,21.6277806667822,32.718206506038
"CWHwh1",53.5788208434924,-132.138071330725,114.998091603053,8.07020780322307,3.30523748939779,11.4032866836302,1651.27067430025,397.34096692112,1468.36397370653,88.0252332485157,1.6289016115352,3.35741094147583,10.2393341815098,6.34604537743851,5.69105173876166,9.23576123833757,16.693278201866,11.3609626802375,557.319338422392,319.104007633588,196.943066157761,577.924406276505,205.84711620017,92.5636132315522,11.6546437659033,3.03392705682782,780.78933418151,217.110793044953,128.794847328244,14.7090224766752,299.484202714165,30.0090118744699,37.9793256997455,38.1607824427481,132.530852417303,264.827820186599,22.0014843087362,36.5660517387617
"CWHwh2",53.296707757,-132.220722202941,455.652941176471,6.42065359477124,1.53758169934641,11.8191503267974,2492.1908496732,536.407843137255,1094.78039215686,282.249673202614,0.191830065359477,1.88372549019608,8.88823529411765,5.12967320261438,4.02320261437908,7.05281045751634,14.9577124183007,9.23464052287582,881.825490196078,486.335947712418,258.743137254902,865.283006535948,117.619607843137,112.843790849673,6.89366013071895,0.00784313725490196,642.603267973856,201.079738562092,113.718954248366,13.3577124183007,271.456862745098,114.91045751634,109.770588235294,25.7854901960784,179.686274509804,356.742483660131,8.20718954248366,8.42091503267974
"CWHwm",56.7283705334714,-131.439460922429,288.03,4.59571428571429,-4.67138095238095,18.6112857142857,1879.96253968254,586.109841269841,1156.26952380952,612.995396825397,-6.4801746031746,0.0972539682539683,8.74501587301587,1.96750793650794,-1.53487301587302,8.92993650793651,17.880746031746,7.16025396825397,572.296507936508,322.344126984127,262.99619047619,722.327142857143,180.239841269841,128.31380952381,8.55853968253968,10.6315873015873,766.567301587302,248.086349206349,132.11619047619,13.9400952380952,203.30746031746,106.719682539683,364.628888888889,25.7997142857143,144.772857142857,441.326507936508,14.2996825396825,54.5565079365079
"CWHws1",54.6091971862934,-128.783968412776,249.498422712934,6.64854539081668,-2.40452155625657,18.6188573431476,1426.18226428321,368.359095688749,1516.89327024185,296.411146161935,-3.91056782334385,1.59789695057834,10.2079039607431,3.52681388012618,0.809638976515948,10.9134770417105,20.6278829302489,9.41494917630564,455.855415352261,237.670347003155,175.263406940063,557.40483701367,251.58604977217,122.679284963197,12.4837539432177,34.1133894146512,960.604276200491,289.945846477392,163.336137399229,16.2141605327725,230.604100946372,40.4744128987031,187.359971959341,46.9442867157378,107.619172800561,260.709779179811,52.2574483000351,154.324395373291
"CWHws2",53.8513721749676,-127.799214603717,703.680825958702,4.60289085545723,-4.37100622746641,18.462196001311,1541.29852507375,412.091379875451,1127.20340871845,497.172992461488,-6.58197967879384,-0.751465093411996,7.84700098328417,1.13035070468699,-0.393556211078335,8.94350049164208,18.6100098328417,8.01492625368731,468.366502785972,270.716683054736,198.071779744346,604.13726647001,155.473221894461,139.231727302524,10.9201835463782,23.1144542772861,760.176663389053,277.933202228777,139.740871845297,14.0910652245166,190.604195345788,95.8650934119961,270.63854473943,37.8594231399541,124.71720747296,287.380662078007,41.8142248443133,122.273615208128
"CWHxm1",49.3451295930572,-123.959542733136,148.881656804734,9.7565855796625,2.86496822266053,15.0990466798159,1458.04777558624,256.458579881657,2065.02454525531,68.560815253123,0.99431295200526,4.64653736576814,11.5199649353495,6.26744466359851,5.88717948717949,13.0844400613631,22.2049309664694,13.4485645408722,549.778763971072,317.618124041201,111.954196800351,478.708963401271,395.715866754328,89.0997150997151,13.8619438965593,29.5327635327635,1093.57714223099,326.159105851414,187.020490905106,17.9658338812185,300.438308130616,9.52465483234714,42.7961867192636,73.2466798159106,110.516874863029,145.924501424501,93.2109357878589,244.613083497699
"CWHxm2",49.548171571177,-125.108673143907,319.45409015025,8.57265813392691,1.67307549619737,15.152986458913,2126.51187163791,322.955666852161,1764.25190131701,171.802634019662,0.131292895566685,3.44467631237247,10.2819143016138,5.44893340753107,4.4309497310332,11.5926173251716,21.0722685958078,12.1885549990725,820.125486922649,455.851326284548,136.662214802449,713.874327583009,305.617046930069,102.959098497496,9.21255796698201,17.7444815433129,985.221851233537,315.909849749583,174.755332962345,16.8250510109442,283.050918196995,32.7105360786496,100.929604897051,55.2595993322204,129.547393804489,193.365423854572,83.1321647189761,197.419217213875
"ESSFdc1",49.6896405182864,-118.488993961893,1765.64194373402,2.68874680306905,-6.48962773515203,20.3880647911338,1028.726342711,308.889173060529,891.933788007957,516.47428246661,-8.45518613242398,-2.8361182154021,6.72779198635976,-0.743876101165104,-2.94785450412049,5.9337027564649,17.5267689684569,6.32745098039216,298.501562944018,257.246376811594,173.277635691958,299.708439897698,73.0372264847968,154.343847684001,12.5445012787724,1.42227905655016,664.141517476556,281.932367149758,114.81869849389,13.8980107985223,157.744529695936,154.062517760727,243.048877522023,45.6636260301222,179.774083546462,129.125603864734,66.0389315146348,131.411764705882
"ESSFdc2",49.7479058161795,-119.981500002714,1664.29645093946,3.06383669682208,-6.11577360241243,19.9842032011134,882.793087450707,244.320575272559,927.531199257713,423.40617026212,-8.51781489213639,-2.72106239851543,6.52263975875667,-0.688865692414753,-1.9857341684064,6.73767107399675,17.9761540245883,7.18568777545813,273.587566689863,206.526327998144,135.745302713987,266.892832289492,83.1997216423104,155.463929482719,15.3568777545813,20.5251681744375,674.019485038274,291.415912781257,122.707260496405,13.8706796566922,158.898399443285,115.298770586871,210.161447459986,60.3848295059151,136.095105543957,108.204592901879,75.2681512410114,225.275342147993
"ESSFdc3",51.2363351774038,-120.096048238462,1574.46794871795,2.4525641025641,-7.21691595441595,20.5518162393162,737.168803418803,296.985398860399,878.824074074074,334.973646723647,-10.091915954416,-3.2892094017094,6.01225071225071,-1.57111823361823,-2.82254273504274,6.73429487179487,17.9773504273504,6.69252136752137,196.99358974359,166.545584045584,172.295227920228,201.351851851852,84.8415242165242,157.799145299145,17.4916310541311,19.8087606837607,649.035256410256,289.7849002849,122.732905982906,13.3326923076923,148.950142450142,87.7873931623932,168.811965811966,46.0277777777778,147.903133903134,149.093660968661,59.0288461538462,249.230769230769
"ESSFdcp",50.242484932,-119.597380544,2083.16,0.736888888888889,-7.50133333333333,18.7044444444444,1089.56888888889,316.186666666667,571.462222222222,672.222222222222,-9.744,-4.81688888888889,4.76044444444444,-2.23466666666667,-4.24977777777778,3.32311111111111,14.4248888888889,4.40355555555556,331.106666666667,254.595555555556,181.773333333333,322.137777777778,32.4622222222222,167.746666666667,10.0231111111111,1.91111111111111,442.488888888889,242.586666666667,68.7866666666667,11.196,132.026666666667,199.173333333333,283.888888888889,37.6413333333333,166.364444444444,149.942222222222,46.7866666666667,92.9155555555556
"ESSFdcw",49.8295053742105,-118.872314674342,2004.34868421053,1.42573099415205,-7.10862573099415,19.4072368421053,1079.37207602339,326.752923976608,682.670321637427,626.603801169591,-9.12507309941521,-4.0312134502924,5.60073099415205,-1.58559941520468,-3.91133040935673,4.06103801169591,15.512865497076,4.90423976608187,316.66081871345,267.608918128655,182.793128654971,312.322368421053,41.6206140350877,161.884502923977,10.8567251461988,1.16666666666667,527.489035087719,255.576023391813,74.4327485380117,12.2970029239766,142.373538011696,194.716374269006,270.921783625731,39.1145467836257,187.931286549708,138.81067251462,54.0211988304094,110.440789473684
"ESSFdk1",49.5067059616667,-115.183598676115,1800.38845144357,2.40443277923593,-7.82344706911636,21.9381743948673,939.280839895013,339.477690288714,903.291484397784,465.075678040245,-9.71805191017789,-2.84356955380577,6.37712160979878,-1.35209973753281,-3.65645960921551,5.97057451151939,18.2774715660542,6.18557888597259,249.413240011665,242.22149314669,190.975940507437,256.689268008166,75.8740157480315,156.58573928259,14.1883785360163,6.81452318460193,681.859871682706,298.782443861184,114.019830854477,14.1118401866433,151.963983668708,138.958880139982,216.6357538641,43.442782152231,190.582677165354,148.893409157189,71.0166229221347,196.785360163313
"ESSFdk2",50.4909459238057,-115.783891202935,1820.75910931174,1.76986054880792,-8.53127530364372,21.7536212325686,852.320850202429,373.679712100765,802.772604588394,395.593454790823,-10.8045546558704,-3.8426563202879,5.1169028340081,-2.48986729644624,-3.99322986954566,6.30271030139451,18.0795434098066,5.78911381016644,190.698380566802,196.654858299595,228.563652721547,236.395411605938,70.4726720647773,166.601439496176,14.4920827710301,11.3961988304094,615.195906432749,301.027327935223,117.605150697256,13.2225708502024,136.012258209627,113.894062078273,170.993702204229,37.1855150697256,181.741790373369,191.950067476383,55.3433423301844,208.17555105713
"ESSFdkp",50.3988765040807,-115.725690297309,2334.02914798206,-0.398006975585451,-9.25259093173892,19.7404833084205,1097.09516691579,452.806676631789,469.410563029397,669.404334828102,-11.3694070752367,-5.79800697558545,3.80251619332337,-3.61048829098156,-5.49853014449427,2.55859491778774,13.9355007473842,2.79920279023418,253.160438465371,260.796462381664,273.207025411061,309.912057797708,23.3031888390633,174.730941704036,9.19397110114599,0.687593423019432,384.653712007972,241.727703039362,60.7673143996014,10.4869207772795,113.853014449427,211.074240159442,234.655705032387,24.5347533632287,223.809915296462,228.999501743896,24.5981564524165,72.7456402590932
